forecaster,cycle,date,state,call,class,incumbent,source,url,notes
Rothenberg,2006,10/13/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,VA,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,WV,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/13/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings2,
Rothenberg,2006,10/20/06,AZ,Clear Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,CA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,CT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,DE,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,FL,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,HI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,IN,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MD,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,ME,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MI,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MN,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MO,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MS,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,MT,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,ND,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,NE,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,NJ,Toss-up,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,NM,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,NV,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,NY,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,OH,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,PA,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,RI,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,TN,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,VA,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,WV,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/20/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings3,
Rothenberg,2006,10/27/06,AZ,Clear Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,CA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,CT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,DE,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,FL,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,HI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,IN,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MD,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,ME,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MI,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MN,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MO,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MS,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,MT,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,ND,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,NE,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,NJ,Toss-up,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,NM,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,NV,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,NY,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,OH,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,PA,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,RI,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,TN,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,VA,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,WV,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,10/27/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings4,
Rothenberg,2006,11/2/06,AZ,Narrow Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,CA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,CT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,DE,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,FL,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,HI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,IN,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MD,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,ME,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MI,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MN,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MO,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MS,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,MT,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,ND,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,NE,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,NJ,Toss-up,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,NM,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,NV,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,NY,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,OH,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,PA,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,RI,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,TN,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,VA,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,WV,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/2/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings5,
Rothenberg,2006,11/6/06,AZ,Narrow Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,CA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,CT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,DE,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,FL,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,HI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,IN,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MD,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,ME,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MI,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MN,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MO,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MS,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,MT,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,ND,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,NE,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,NJ,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,NM,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,NV,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,NY,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,OH,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,PA,Likely Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,RI,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,TN,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,VA,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,WV,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,11/6/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings6,
Rothenberg,2006,4/7/06,AZ,Clear Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,CA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,CT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,DE,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,FL,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,HI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,IN,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MA,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MD,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,ME,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MI,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MN,Narrow Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MO,Narrow Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MS,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,MT,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,ND,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,NE,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,NJ,Toss-up,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,NM,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,NV,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,NY,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,OH,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,PA,Lean Takeover,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,RI,Toss-up,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,TN,Clear Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,TX,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,UT,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,VA,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,VT,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,WA,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,WI,Currently Safe,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,WV,Clear Advantage for Incumbent Party,i,D,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2006,4/7/06,WY,Currently Safe,i,R,manual,http://www.insideelections.com/ratings/senate/2006-senate-ratings-april-7-2006,
Rothenberg,2008,10/15/08,AK,Lean Takeover,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,AL,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,AR,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,CO,Lean Takeover,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,DE,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,GA,Narrow Advantage for Incumbent Party,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,IA,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,ID,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,IL,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,KS,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,KY,Narrow Advantage for Incumbent Party,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,LA,Narrow Advantage for Incumbent Party,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MA,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,ME,Clear Advantage for Incumbent Party,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MI,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MN,Toss-up,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MS,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MS,Narrow Advantage for Incumbent Party,i,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,MT,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,NC,Lean Takeover,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,NE,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,NH,Lean Takeover,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,NJ,Currently Safe,ii,D,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,NM,Likely Takeover,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
Rothenberg,2008,10/15/08,OK,Currently Safe,ii,R,manual,http://www.insideelections.com/ratings/senate/2008-senate-ratings11,
